rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
52938.37560111548,1.972474611867104e-06,0.0,11,219079.0,286847.79035069793,21,20
55373.50209589082,4.159279340163826e-06,0.0,10,79130.0,171149.38689505975,17,18
27573.713880939813,6.132663327849107e-06,0.00803232192993164,13,17163.0,45290.33547335277,18,24
56535.58967828299,3.971890858720602e-06,0.0020279884338378906,9,120484.0,228724.61718255273,17,16
54865.02543292204,2.2640307767643215e-06,0.0,10,106755.0,190012.98345559277,18,19
54702.58457560968,2.3798751195893155e-06,0.0,11,99538.0,166705.42596190763,18,20
47991.02976976254,1.4804420514333732e-06,0.0,9,342007.0,411832.1859674967,17,16
54923.71436737539,1.7012730464443621e-06,0.0,11,130313.0,193707.1765931293,19,21
55796.95930951703,3.873922894720981e-06,0.008038759231567383,12,64753.0,188562.8148773663,20,21
43721.99569534286,2.2547283631104233e-06,0.0,13,59028.0,101856.00671207508,21,24
33723.65908336659,1.990872354627071e-07,0.0020296573638916016,10,290845.0,196451.3518449865,20,19
33894.19272719973,2.599440582252479e-06,0.0,18,21751.0,58287.7284635062,25,32
45765.287754291916,1.9151584211362797e-06,0.0,9,312607.0,386675.8449645875,18,17
27192.334744453594,3.2788176786754856e-07,0.0,30,133514.0,81648.56671926433,44,43
46260.552275282695,1.444884909841812e-06,0.0,8,344192.0,412128.911262576,17,16
58196.59026457919,3.3331925234362967e-06,0.008097648620605469,12,170685.0,266015.70691927115,21,20
35314.734848376414,3.84206966537218e-06,0.0,19,26473.0,76585.91251381123,25,31
55211.962679417804,2.504981637372177e-06,0.002016782760620117,18,141438.0,258899.04038701014,28,29
54258.980806338725,2.205236410990396e-06,0.0,10,196717.0,281014.8019119175,18,17
48498.937180745845,4.76673249610158e-06,0.0,10,51894.0,121516.16402260825,17,18
69467.19781132456,9.919313408507988e-07,0.0,13,127484.0,139369.52328767945,24,28
46598.58117727873,3.407319889847927e-06,0.0,12,66729.0,130403.41086430744,18,21
18331.398580946287,3.363286413456112e-06,0.008034706115722656,24,11492.0,24615.675231635658,27,39
68584.25363046891,8.433849066835657e-07,0.0020170211791992188,36,71866.0,157791.64126351193,44,56
54447.78032367134,9.865879327021374e-07,0.0,11,224245.0,267857.15957249666,22,22
66181.94065715474,3.4134320079031575e-07,0.0,11,250896.0,80069.13492597442,24,19
45944.924021622945,6.584006755568989e-07,0.0,11,178661.0,167300.69256053443,21,23
45948.511305789834,7.617939948241676e-07,0.0,9,334246.0,356548.07211769203,18,18
36222.60657956742,5.534413552154178e-06,0.008019208908081055,12,26162.0,68909.73634826817,18,22
44742.9908081711,1.4257590853402596e-06,0.002012491226196289,14,65753.0,82973.554707078,23,29
28542.112394574917,6.817475000531246e-06,0.0,13,17215.0,48320.26461898436,17,23
46375.50755894799,1.7244672914263881e-06,0.0,13,74083.0,108866.90542170126,19,24
54071.27728879133,3.2917378421962986e-06,0.0,11,158458.0,268406.08385170886,19,18
57618.39951603634,1.8295028248467074e-06,0.0,9,224247.0,295461.34125639196,18,18
34962.873641603976,3.176430513567967e-07,0.0,24,151592.0,63550.00587357514,39,38
36817.03203344618,3.755547016958445e-07,0.008020162582397461,10,326167.0,257248.50115640863,20,19
58257.97972554046,1.300576258162435e-06,0.0020360946655273438,16,120969.0,141103.69952438376,27,31
46815.6558544734,1.9215729020745814e-06,0.0,9,314334.0,386737.2845664589,19,17
32054.170666854658,3.583722274926694e-06,0.0,19,23188.0,50478.791062395365,23,31
43001.04293287417,2.6387127696164184e-06,0.0,17,57518.0,109127.64849847992,23,28
39785.325441170404,5.073178314606799e-07,0.0,9,255682.0,278377.27956777066,18,19
52326.73684560744,2.887199795424883e-06,0.0,11,58140.0,124069.46157380007,16,20
39613.47915022413,2.8718277281060705e-06,0.008013010025024414,11,37846.0,70841.89058509265,17,21
45218.656083201204,3.9153032018768626e-06,0.0020155906677246094,16,27190.0,78267.23132872328,22,26
37331.82425964159,5.496386518770368e-06,0.0,12,27057.0,69059.75720861198,18,21
59312.053082408966,3.5576871156972138e-06,0.0,9,150864.0,250496.50703487045,17,16
49620.60715531462,6.282073935102133e-07,0.0,12,183625.0,155034.83010991575,24,27
54806.946647064986,2.1032584659058783e-06,0.0,9,197110.0,276782.7504525794,18,17
55699.01789500471,5.899856324187853e-07,0.0,30,54906.0,100083.91974644453,43,58
32889.484366956174,5.8297874276702715e-06,0.008020639419555664,16,25291.0,69382.55540630262,21,26
42351.15522473237,1.1661622176964828e-06,0.002015352249145508,8,319536.0,401079.3316038089,17,16
50192.66726575633,8.206046784014624e-07,0.0,11,173017.0,176894.19214288468,20,23
46367.40362071165,4.1603580440455414e-07,0.0,10,344392.0,199893.60737345542,21,19
54870.98010724458,2.266354094097119e-06,0.0,19,66816.0,144332.88126547818,31,33
61534.82684572598,1.404824200720404e-06,0.0,10,121773.0,215610.19087456103,18,19
45947.11168514246,1.2401125981404465e-06,0.00805354118347168,10,306255.0,349648.52338279365,19,19
55994.3766575296,3.1331245579797356e-06,0.0,11,103337.0,184486.19223900215,18,18
48042.96216070136,1.7967377380598763e-06,0.002010822296142578,13,125473.0,212669.1428610669,22,23
57995.695131841334,7.349690220792881e-07,0.0,49,132775.0,170104.95222134603,63,69
49220.5989620693,1.8940657276224973e-06,0.0,12,96015.0,168430.05314456808,20,22
76440.95567532793,7.266149306694934e-07,0.0,27,106926.0,186128.9328764608,39,48
53506.677355442225,8.768984741350904e-07,0.0,10,296604.0,329887.4364554429,19,18
27889.265109404125,6.95356921744529e-06,0.008394956588745117,15,17000.0,48832.666220422354,20,25
47188.43350160678,1.2012053948898408e-06,0.0,12,95308.0,129949.73208906833,19,23
42962.46240014936,8.634860002392007e-07,0.0020148754119873047,31,32742.0,68740.20998108776,39,55
67860.73308909491,6.21965070081304e-07,0.0,28,102260.0,170828.87409244155,43,54
59978.300758353886,2.6066111000102802e-06,0.0,9,198858.0,296932.64854858146,17,16
49003.63616544044,9.049158299685322e-07,0.0,18,84550.0,94552.85611468501,31,41
57052.001902750264,1.4569855953336693e-06,0.0,10,164005.0,241554.59310648483,20,20
66058.88462266805,6.862635703821995e-07,0.008039236068725586,15,151153.0,182141.78789436264,26,34
57238.29407081623,2.5026803130170637e-06,0.002010345458984375,8,225800.0,349168.4917994585,17,16
30976.208672128614,3.924380685272191e-06,0.0,14,23928.0,55479.02214464887,19,25
45061.937347127896,4.2358935504669075e-06,0.0,11,54224.0,116025.65250761437,17,19
45967.76442841917,2.083887165495428e-06,0.0,12,222101.0,314522.7007142308,22,21
51236.82623002499,1.9252188507698477e-06,0.0,25,79712.0,155751.9087765405,33,37
44763.8713784754,1.1400419782491752e-06,0.0,11,299105.0,345476.6800884894,21,21
56438.22240816929,3.6594541104181497e-06,0.0,10,80785.0,164865.29044235748,17,18
60105.538571002646,2.1129385296642365e-06,0.0020101070404052734,10,108875.0,217419.19085153547,17,19
52744.66715359509,2.6220859634503126e-06,0.0,8,228381.0,326153.3676068496,17,15
58226.98614521137,3.820798093762282e-06,0.0,12,141583.0,245914.67796289054,20,20
28403.695073513933,6.2918486245252255e-06,0.0,14,15732.0,46419.585582121574,18,24
52746.96929690593,2.9288604014997175e-06,0.0,11,127205.0,236221.81935669377,19,19
34197.53268308453,5.412837830023983e-06,0.0,21,19582.0,65768.95126457223,28,32
68220.99072286767,1.0103221695348564e-06,0.008279085159301758,43,111661.0,184702.19652522772,60,63
23066.183407273085,3.974295403102148e-07,0.0020105838775634766,12,96111.0,98705.95680332501,23,23
49048.116325709794,4.565772581057219e-06,0.0,17,52411.0,112656.36465606857,23,26
58660.03096723618,1.0192419351729714e-06,0.0,17,122467.0,205892.5626160194,31,31
29423.08838215538,6.114329391678337e-06,0.0,13,17397.0,45744.79042570128,17,23
51610.52626209193,2.9626556391436692e-06,0.0,11,103498.0,179253.4204050455,18,19
41036.320554701895,4.150939142244821e-06,0.0,14,27547.0,81230.27801667633,19,25
54589.989278734,3.302645795871398e-06,0.0002543926239013672,9,118545.0,220069.84667422884,18,17
53288.14912464458,1.08177004461093e-06,0.0020112991333007812,14,261922.0,302594.5820271404,23,25
44644.5379174825,1.2416620361968444e-06,0.0,9,296285.0,362451.4932833946,19,17
45198.38822267302,1.5388761227473702e-06,0.0,8,383673.0,450402.577519503,17,15
21105.53944378419,2.324488309218883e-06,0.0,26,14826.0,31047.489951645643,35,46
