rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2238.3560892814226,6.98950639325713e-06,0.0029959678649902344,14,18360,14663.03664503324,82,93
2380.3490671734817,1.566421195991714e-05,0.00400090217590332,14,18297,14596.246563265799,81,93
2214.385238270771,5.5691392439964385e-06,0.003001689910888672,14,18116,14682.863504168701,83,94
2335.9088463695834,9.25189794589451e-06,0.0030012130737304688,14,18435,14357.613972812855,79,90
2229.6648351309614,1.0914766856404895e-05,0.0029997825622558594,14,18092,14308.649409661568,79,89
2256.206462664382,5.8674478640233386e-05,0.003999233245849609,14,18491,14331.836699927273,81,89
2344.2243410638594,1.4676018757016773e-05,0.003999233245849609,14,18477,14326.103035382203,78,89
2218.261544967423,5.086102591955649e-05,0.003999948501586914,14,18156,14269.050643184604,80,88
2137.015558747983,1.0465918284271528e-05,0.003998994827270508,14,18120,14334.743006959707,81,89
2227.0903530783894,1.0544815836636326e-05,0.0029985904693603516,14,18128,14288.186350782373,79,89
2331.3064159033624,7.716542139322569e-06,0.0029990673065185547,14,18306,14272.965074977375,78,89
2121.243259929327,9.198321352976326e-06,0.003999948501586914,14,18021,14294.613539453814,80,89
2229.418606245859,1.1182645589087529e-05,0.004000186920166016,14,18274,14258.255424288933,78,88
2214.816557792878,8.619987591033613e-05,0.002997159957885742,14,18182,14054.559883358364,76,85
2255.7614343160158,1.5982435119973784e-05,0.003998517990112305,14,18210,14077.324162728402,76,86
2127.902332993495,8.739493243116751e-06,0.003000497817993164,14,18069,14125.24817463544,77,86
2212.928800104942,8.661529181958704e-06,0.002000570297241211,14,18254,14089.493744784908,79,86
2243.771675031213,4.584456327848663e-06,0.002998828887939453,14,18422,14053.164872195513,78,85
2166.661620347006,9.692338788071769e-05,0.0030012130737304688,14,18284,14030.167768922434,76,85
2379.5478077357207,3.235001788214306e-05,0.002999544143676758,14,18503,14069.749510242695,78,86
2166.1610137282314,0.0001673993997764969,0.003001689910888672,14,18067,14065.852674562439,78,86
2302.9419436210032,1.8302449819650165e-05,0.002999544143676758,14,18401,13971.908007505157,76,84
2287.5452349715283,1.9109771272668595e-05,0.004000663757324219,14,18405,14058.772808242213,77,85
2299.8556652178777,4.6150335621849906e-06,0.004001617431640625,14,18416,13905.961985286816,74,83
2307.0885418412513,4.845394463280646e-05,0.003998279571533203,14,18384,13899.581568060566,75,82
2167.759264618953,2.2901106175903532e-05,0.0029973983764648438,14,18364,13868.13736291989,73,81
2221.5676118934093,1.0853720865076322e-05,0.0029985904693603516,14,18182,13869.296607418763,75,82
2235.0494402453965,7.26337101553249e-06,0.004000425338745117,14,18532,13869.029153924916,75,81
2203.813678705858,5.506611417352552e-06,0.0029997825622558594,14,18387,13868.963840558286,75,81
