rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
6991.615951226619,7.0196580983604576e-06,0.003003358840942383,14,14073,1567.3732667670954,98,23
7075.001496180274,7.298015838460441e-06,0.0030002593994140625,14,14251,1675.4848907636492,98,23
6993.912898119813,6.384005873915027e-06,0.003000020980834961,14,14135,1470.7438077912532,98,22
7002.307783629764,5.815571450470546e-06,0.003004312515258789,14,14284,1561.1382256192346,95,23
7040.802696321007,7.456956232901969e-06,0.00400090217590332,14,14301,1585.4765554227852,100,23
7107.678373273678,7.5376193514676054e-06,0.0030002593994140625,14,14635,1776.0118027792776,97,22
6994.059705681378,7.337709142491269e-06,0.0029993057250976562,14,14252,1815.758260412324,92,23
7004.662339518889,5.977686877388977e-06,0.002000570297241211,14,14208,1814.5715064519045,92,22
7027.483823222296,7.2026513778568626e-06,0.0019991397857666016,14,14454,1798.6443977068986,92,22
7039.209832313681,8.749270879140198e-06,0.0029964447021484375,14,14309,1724.952484535559,94,22
7050.814392365279,7.101641346720376e-06,0.003999471664428711,14,14490,1891.5514233230203,96,23
7092.444297399537,6.1534018608188765e-06,0.0030007362365722656,14,14601,1831.465898372968,94,23
7017.245561974506,7.859002210939016e-06,0.003002166748046875,14,14242,1952.9811015233834,93,23
7079.333935834738,6.475496644025485e-06,0.002999544143676758,14,14528,1832.9105172214195,95,23
7056.162423491187,7.706387065636331e-06,0.0029981136322021484,14,14387,1760.1265780934382,94,22
6989.280755374363,7.79764404420573e-06,0.0029990673065185547,14,14376,2120.035233542313,90,23
6989.088784839004,7.276109296515971e-06,0.003003835678100586,14,14234,2071.1075403400005,92,23
7041.03540544783,1.0633327949263152e-05,0.0029993057250976562,14,14560,2113.304919303715,87,22
7022.4616973985385,7.2235164387164045e-06,0.003000497817993164,14,14459,2160.0104829892653,90,22
6968.358300722237,9.127627374225523e-06,0.003000020980834961,14,14220,2039.7387418210624,90,23
7083.156602152805,9.3233467607784e-06,0.0030002593994140625,14,14595,2119.6427823749327,94,22
7037.596506427836,7.71806173337025e-06,0.0029969215393066406,14,14373,2084.9793136395833,93,23
7154.587792121329,8.72977990073897e-06,0.0029985904693603516,14,15095,2063.179300045045,91,23
7054.392955239386,8.526384703965255e-06,0.003000497817993164,14,14647,2077.238013701125,91,22
7053.151930215818,7.44122002781766e-06,0.0029993057250976562,14,14555,2117.9681952442825,89,22
7018.195545682938,5.681292146300828e-06,0.0029976367950439453,14,14372,2319.6527172110737,89,22
7041.679443570279,5.859525239682485e-06,0.0030007362365722656,14,14717,2279.6049144137082,86,22
7072.828601790069,9.809490098326951e-06,0.0030002593994140625,14,14491,2274.502533606107,84,22
7046.110781697151,1.01457645040891e-05,0.003001689910888672,14,14690,2382.6761430875963,87,22
7048.61858712828,7.246334323386126e-06,0.003999471664428711,14,14648,2348.476783764255,88,22
7025.9909211694285,8.172940567141137e-06,0.0019998550415039062,14,14455,2307.2749688211347,85,22
7044.095211224781,1.0173719565122287e-05,0.002997159957885742,14,14588,2303.4274870925483,89,22
7031.343596921587,8.747577453257745e-06,0.002998828887939453,14,14342,2320.0173914113034,91,22
7067.455566158156,8.242030986373203e-06,0.0030019283294677734,14,14681,2286.9614031956794,87,22
7004.719073643044,1.2481085931604217e-05,0.0040013790130615234,14,14534,2370.042623726928,89,22
7000.419253808782,6.912868266324687e-06,0.003002643585205078,14,14543,2591.6974412670147,85,23
7004.345105890362,7.97040810580329e-06,0.003623485565185547,14,14562,2552.2392571040664,85,22
7004.386276227322,9.094796006988761e-06,0.0030012130737304688,14,14515,2582.470709164722,88,23
7045.484607344447,9.434414488413593e-06,0.003001689910888672,14,14714,2623.94950506757,85,23
7019.526257908885,7.3691424378102505e-06,0.0029997825622558594,14,14525,2490.1099885172553,88,22
7000.080831445433,8.128003625886483e-06,0.0029997825622558594,14,14373,2513.0893030151337,86,22
7065.62382425872,8.842474196155242e-06,0.003000020980834961,14,14683,2566.726635299724,84,23
6999.473916607095,7.4085782633865995e-06,0.002997159957885742,14,14497,2507.937795016563,86,22
