rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1947.7655471778628,7.923553190858049e-06,0.14100122451782227,14,14601,11310.856650333262,104,109
1287.0863389447102,5.657428048033946e-06,0.15000009536743164,14,14742,12352.501409155446,99,101
881.8365701304597,5.26860725224817e-06,0.14499998092651367,14,14023,12626.219089886623,94,99
1132.1698927118987,6.533552406828764e-06,0.1529996395111084,14,14237,12398.121192942715,101,100
1228.9250749733856,4.858751828118766e-06,0.15260601043701172,14,14607,12484.660374617235,96,100
1020.5805640334901,5.011598761811276e-06,0.15000152587890625,14,14173,12510.389853438768,97,100
1021.0900345701614,5.551551259271417e-06,0.14914608001708984,14,14073,12472.408325230785,98,100
892.807398191717,5.886441191432959e-06,0.14499878883361816,14,14251,12810.44579591356,98,98
1302.820444437677,4.8006089515896774e-06,0.14899873733520508,14,14135,12174.093329252295,98,102
1095.693147230795,4.027299404811626e-06,0.15500235557556152,14,14284,12438.160306987214,95,100
1071.8418537369103,5.979130304749502e-06,0.15099859237670898,14,14301,12507.12779785796,100,100
794.9798741546958,6.18760359473824e-06,0.14999985694885254,14,14635,13304.450569389945,97,94
630.6975794364013,5.789390276311241e-06,0.15200281143188477,14,14252,13296.90709550881,92,94
644.6790202769705,4.200667238587434e-06,0.14700102806091309,14,14208,13368.956195767203,92,94
609.6913976036868,5.814233017066707e-06,0.14514970779418945,14,14454,13379.743534247518,92,94
709.0976192334219,7.582845587689966e-06,0.14099979400634766,14,14309,13172.759750909227,94,95
548.1024643901618,5.661854889438114e-06,0.13713502883911133,14,14490,13505.322929000358,96,93
663.7463745993675,4.384177466037416e-06,0.12700104713439941,14,14601,13349.414072038388,94,94
375.5246469942582,6.61906154926735e-06,0.12900185585021973,14,14242,13706.097922316205,93,92
614.7300164825236,4.874023931453408e-06,0.11740279197692871,14,14528,13396.614943510333,95,94
784.6609885138647,6.375595351340341e-06,0.13855862617492676,14,14387,13185.700977579736,94,95
160.65960904125316,6.46819835713553e-06,0.1271374225616455,14,14376,14238.94392739897,90,88
239.84501486818996,5.863783120831923e-06,0.13353776931762695,14,14234,14013.984433427886,92,90
239.1859298465754,9.523744708236984e-06,0.11617755889892578,14,14560,14242.527630650968,87,88
220.08366805614858,5.738650273187846e-06,0.128021240234375,14,14459,14383.556347432672,90,88
225.87603072868876,7.927437505954353e-06,0.11603069305419922,14,14220,14024.411678374508,90,90
265.3068255320432,8.152529975824613e-06,0.12926983833312988,14,14595,14315.699298588,94,88
245.8479793298951,6.201545046251213e-06,0.12916111946105957,14,14373,14128.73615065471,93,89
488.15045478647266,7.534533445421788e-06,0.11402297019958496,14,15095,14063.004892002806,91,90
239.0176292312144,7.204476109490665e-06,0.1281900405883789,14,14647,14200.535881897435,91,89
214.91412063168303,6.043532111432663e-06,0.11603403091430664,14,14555,14282.189015789614,89,88
328.13252578381895,3.958873140693758e-06,0.14444589614868164,14,14372,14818.130384259246,89,85
88.42644510660806,4.201838063293368e-06,0.11199736595153809,14,14717,14739.855723840903,86,85
144.76998765067833,8.727473152920657e-06,0.14203810691833496,14,14491,14706.939122586957,84,86
200.73817395535923,8.991934648907256e-06,0.1280198097229004,14,14690,14902.736617008293,87,84
197.33456787241101,5.842177052377667e-06,0.12823843955993652,14,14648,14909.456384809211,88,84
187.77728996286913,6.9793842054757825e-06,0.12601113319396973,14,14455,14732.89631848655,85,86
226.43999741010626,9.120667088584932e-06,0.1291825771331787,14,14588,14735.541760665466,89,85
175.88072921691509,7.558877118603617e-06,0.14743733406066895,14,14342,14748.4234683487,91,85
166.2845828493559,6.991376881459948e-06,0.1473069190979004,14,14681,14782.713435199623,87,85
317.79083589319595,1.152387113549069e-05,0.1390378475189209,14,14534,14919.55808060415,89,84
474.19042076861945,5.490145870159735e-06,0.1384718418121338,14,14543,15284.02962658668,85,82
452.3202971353955,6.667300348672939e-06,0.13355422019958496,14,14562,15379.895017781077,85,82
467.1833921791915,8.019747682354668e-06,0.13282561302185059,14,14515,15316.968076241807,88,82
439.19773839522486,8.231739584145828e-06,0.14206171035766602,14,14714,15401.331559033937,85,82
442.3230159799226,5.940510603147267e-06,0.14114022254943848,14,14525,15151.229482798914,88,83
417.08192387768577,6.87835093459352e-06,0.12827754020690918,14,14373,15187.16780935571,86,83
303.7190107073086,7.569253566759309e-06,0.14124274253845215,14,14683,15283.047880493175,84,82
365.3952457698444,5.945597776731426e-06,0.14315390586853027,14,14497,15197.788147723344,86,83
447.8946944471178,6.497773256229076e-06,0.14202475547790527,14,14356,15361.987228977276,84,82
403.46797722780633,5.648011460999692e-06,0.14371919631958008,14,14641,15223.581604883058,88,83
2239.836088752954,1.0557753892536452e-05,0.13287878036499023,14,16319,12368.507209835985,94,101
2376.5021420726707,6.811129245467962e-06,0.1420140266418457,14,16516,12461.450814738037,94,100
2479.501385710392,3.2914837838206456e-06,0.12788796424865723,14,16747,12436.4384030902,90,100
2339.0314994712417,1.8839088388575478e-05,0.14316630363464355,14,16489,12302.116612259892,92,101
2414.25778595762,1.131777325737172e-05,0.14201831817626953,14,16383,12440.028141167255,92,100
2516.5209224753926,1.9020141431728654e-05,0.1280229091644287,14,16316,12128.523571281328,95,102
2284.235129769957,1.3044272432417111e-05,0.14203715324401855,14,16585,12705.49167439615,89,98
2363.21398857643,8.184761288513127e-06,0.12923622131347656,14,16349,12394.487838404722,90,100
2340.3236087696014,1.2542460129851563e-05,0.14202427864074707,14,16294,12248.850201227424,92,102
2451.884238974145,2.5442782351879218e-05,0.14202213287353516,14,16359,12436.712241640043,90,100
2293.3682212095614,2.5282057348462475e-05,0.12715506553649902,14,16555,12854.31594549186,89,97
1794.1398299964294,2.7389044769504372e-05,0.14429354667663574,14,16354,13305.179544623845,87,94
1687.333411169989,3.787438671080452e-05,0.128021240234375,14,16541,13577.89155272735,90,93
1764.7063462121012,1.0876915164282034e-05,0.14165925979614258,14,16361,13457.530795189163,85,93
1882.8324594859155,2.006225734717614e-05,0.13004159927368164,14,16482,13412.306873244506,87,94
1497.783885679458,2.0170132893978125e-05,0.13989663124084473,14,16370,13787.44093006503,87,91
1631.6725133068692,1.892992309513452e-05,0.1325511932373047,14,16571,13801.952080298592,88,91
2006.941626381176,9.749046223914512e-06,0.14108848571777344,14,16630,13350.257207184202,86,94
1602.1889600579368,1.5622108586681534e-05,0.14404749870300293,14,16351,13627.97982450534,88,92
1763.516859670144,1.5209869276510289e-05,0.14001202583312988,14,16841,13726.551869220935,86,92
1211.772942510098,2.1314518564419764e-05,0.13343405723571777,14,16337,14418.92415861242,85,88
1269.8285408592803,1.805917361637077e-05,0.13852477073669434,14,16422,14295.621943471177,85,88
1452.6297031261327,2.1232921675543994e-05,0.14404702186584473,14,16670,13973.615872351513,87,90
1271.4026127870652,2.7089901207353102e-05,0.14403629302978516,14,16478,14298.650857692393,86,88
1311.444154231813,9.435120651029693e-06,0.12813615798950195,14,16716,14438.876492861626,83,87
1178.3160639688704,2.657632383331846e-05,0.14409637451171875,14,16513,14619.280457700437,83,86
1398.9739679040206,2.5189497289965085e-05,0.1280214786529541,14,16599,14343.644531697571,81,88
