rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
38714.4206449001,9.569056692478105e-07,1.593583583831787,9,118545.0,24594.827563293704,18,13
65741.38146054812,3.713944523579282e-07,2.179950714111328,14,261922.0,90348.31691740607,23,21
88003.76727634012,6.262982545953154e-07,2.1022262573242188,9,296285.0,41851.47725766826,19,15
119021.62590781256,7.287965892192165e-07,1.8946332931518555,8,383673.0,55199.62928041722,17,15
4117.585410035014,1.0274997870629643e-06,1.4849884510040283,26,14826.0,8021.0,35,26
15041.321047409909,7.473985125124489e-07,1.9745988845825195,14,67893.0,24205.54346961007,21,19
77181.68255232154,8.835003272680078e-07,1.7742540836334229,9,257693.0,48896.819441475694,17,14
2092.7039152659418,7.6304144136804e-07,1.2729666233062744,19,13082.0,9522.260385289352,24,21
21819.59701977487,2.741216373511567e-07,2.6439101696014404,27,90953.0,35647.2562801226,46,40
72836.38599693007,6.137535344225268e-07,2.097058057785034,9,211080.0,19701.326374443488,18,14
58442.59581034885,3.321558836857151e-07,2.3380086421966553,12,215688.0,49466.420800129024,21,19
28726.11610074086,9.423279986025835e-07,1.6463136672973633,9,101223.0,27846.105883503675,16,12
44943.803184344004,8.803097375702959e-07,1.6370811462402344,9,142418.0,28689.170663159137,18,13
22188.950399516845,9.997934068960429e-07,1.427316427230835,10,82359.0,30153.405269725183,17,14
83641.52782294597,7.194677577016863e-07,2.2189035415649414,8,276988.0,25404.39991335325,17,13
24527.188132412386,7.6405470645053e-07,2.342237710952759,15,94986.0,23122.967395824577,25,21
71537.11949067675,8.415421267543658e-07,1.8567042350769043,8,214548.0,25442.58608737649,17,12
34625.33515256043,7.916431469232258e-07,1.7572522163391113,12,149224.0,52975.536629251306,20,17
38753.17133753655,3.190183831763543e-07,2.615457057952881,14,171911.0,50166.327760567394,24,21
8231.57284567714,9.455901532536036e-07,1.3086068630218506,18,31986.0,14828.15019647484,26,21
13278.912389972615,4.701047896030037e-07,2.04797625541687,27,54559.0,16984.38156363403,37,32
26828.984907509755,8.09042270657529e-07,1.6832611560821533,11,89512.0,22386.384264291115,20,16
4796.904318422616,6.087342125018828e-07,1.1323113441467285,14,25073.0,14975.706199987024,19,17
2642.063400852624,6.903208160842416e-07,1.2717039585113525,17,15650.0,10100.98386738034,22,19
10008.249303555824,3.330832767892713e-07,1.7557249069213867,17,60415.0,28762.36971174908,24,22
22193.25906695867,6.623616060967121e-07,2.8259401321411133,13,98874.0,37592.864487619874,22,18
15013.279790636378,7.652237063175807e-07,1.6848516464233398,12,61602.0,23685.73872337753,19,16
2748.8161479015453,5.652560270477338e-07,1.2475254535675049,15,16159.0,10873.835290277726,19,17
11675.374355181075,4.5427796724061374e-07,2.310710906982422,14,61010.0,22302.516036782592,21,20
2180.232340287265,4.468553906661997e-07,1.1894690990447998,14,16422.0,11445.81426829462,18,16
85738.43484454922,3.8693803808872366e-07,2.4242424964904785,13,331477.0,74777.15383855597,23,21
26438.03844033865,4.480903923892711e-07,2.507917642593384,14,119367.0,50247.50132948193,21,20
6406.148273879346,7.670720360935614e-07,1.4655377864837646,12,38322.0,23589.675967185936,19,16
47799.228381506706,4.7152744385940786e-07,2.735541343688965,16,199845.0,44362.298329465266,27,24
25038.1502334279,3.091201219997278e-07,2.5279016494750977,14,104149.0,41587.03063778455,22,21
16847.021623022785,9.201437167534685e-07,1.5003957748413086,12,79393.0,41009.060086526726,20,16
68647.36278067126,4.907531095556707e-07,1.753119945526123,12,245283.0,58482.09968117793,21,19
52326.7004663543,9.282997077833987e-07,1.6880836486816406,10,163690.0,27778.207681199237,19,15
81950.8716241497,6.818527573492958e-07,1.9008018970489502,11,312461.0,85254.34228995634,19,18
6969.267037167592,6.50639706725994e-07,1.1855263710021973,12,35784.0,19992.308972954885,18,15
19524.216336534097,7.970665447037875e-07,1.8483264446258545,11,97116.0,44792.47214032915,18,15
6125.865531876027,6.764582338012191e-07,1.3281307220458984,20,32150.0,17031.524260874714,26,23
7723.760404174628,7.763458165038425e-07,1.7166166305541992,19,45564.0,26224.02559894798,27,23
14915.167293358805,6.789535549961848e-07,1.4010720252990723,12,66975.0,32317.54291112742,18,16
43448.66803980893,9.89859320781673e-07,1.5974159240722656,9,147866.0,39741.1802775905,17,13
2204.3565533651104,5.57748668936184e-07,1.2252416610717773,16,16014.0,12116.364405584589,20,18
9220.169532159498,4.850975172638412e-07,1.8112552165985107,16,50409.0,25541.008303054638,23,20
45548.57557788658,9.799037682690827e-07,2.26411509513855,11,187756.0,48430.29509914476,19,16
49599.659328311216,7.439252492532375e-07,1.7312641143798828,9,130836.0,22590.98412269506,18,13
10703.272921519265,4.0136086480439394e-07,1.867351770401001,18,56340.0,26759.951412344388,25,22
103795.6469787582,6.784928993268046e-07,2.014509439468384,9,346243.0,48574.87227224207,18,16
82458.17186772198,7.386413401257184e-07,1.7687697410583496,9,267175.0,57764.49537640289,18,15
50283.805379140715,3.187901622171777e-07,2.3943095207214355,17,191788.0,39914.25669362281,29,24
4183.918776788331,2.6286044515866694e-07,1.5452370643615723,15,23063.0,14954.859408094577,21,18
15676.833968108867,8.520752945449346e-07,1.4438459873199463,12,71332.0,32877.20856986088,19,16
5727.3189312753675,7.118047805918414e-07,1.393890619277954,13,35906.0,22474.458226694427,19,16
64798.54189204851,4.350466335576087e-07,2.514441728591919,11,233587.0,42736.24085645391,22,18
42665.31416368318,5.393819383456899e-07,2.772343635559082,20,151357.0,41537.8130323621,37,27
97919.48346556678,7.289890890928469e-07,1.8484563827514648,9,351333.0,75765.22887109808,17,16
3310.2022294773988,3.529840191727252e-07,1.4002659320831299,14,24131.0,17240.18593780107,18,17
10029.622999271336,7.097929543352397e-07,2.5835940837860107,12,49846.0,23564.375549806537,18,15
25084.653630374767,3.3605234417525734e-07,2.062999963760376,16,104421.0,27430.714732885717,25,22
59447.76499997829,4.161806913033269e-07,2.7166898250579834,12,206120.0,53036.86399710958,23,20
6884.804429039896,5.285812157362276e-07,2.21258282661438,13,50503.0,28829.947817515374,19,17
22860.22923457971,6.423183354689384e-07,1.9820516109466553,12,91874.0,28634.248272967954,21,17
82844.09202240812,6.682044024881346e-07,1.8884119987487793,11,318716.0,87423.70484847295,19,18
8592.429786739927,5.695948159730533e-07,1.8152635097503662,13,51756.0,28701.854744161654,20,17
55878.308783495726,5.527564961040032e-07,2.3061931133270264,10,192599.0,26502.136703744494,19,15
60811.11627916521,4.128547456856725e-07,1.9910571575164795,12,228577.0,57195.105807693726,21,19
38363.16659193827,1.1443895009025335e-06,1.525139570236206,9,123840.0,32579.79990105587,17,13
58219.67018138438,5.684895584437812e-07,2.1876440048217773,9,171303.0,17205.037695448904,19,13
10835.94118318902,6.96605334731736e-07,1.4939236640930176,11,53583.0,26694.93154979198,17,15
32221.14053599366,4.4468256889711375e-07,1.9080181121826172,11,105672.0,33409.681164635746,20,15
4010.939637549967,1.1137344752096034e-06,1.6140575408935547,21,15939.0,8363.666666666666,27,22
87773.90861989243,5.720638379359968e-07,2.0282270908355713,10,293105.0,54215.15349538709,18,17
4634.764956734593,3.6376001642931296e-07,1.1978721618652344,13,27367.0,17087.317815611998,18,16
7928.2403486223775,5.775765691618506e-07,1.1522972583770752,12,37661.0,22306.925134616133,17,15
74120.72140797616,8.075303771817337e-07,1.6841936111450195,9,238864.0,55075.50517127797,17,14
46203.776330572044,4.926065255093978e-07,2.1595466136932373,16,176723.0,40127.966811210055,26,22
